ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES
 , ,degrees_north,degrees_east,kts,mb
10/8/2023 15:00,Tropical,21.7,113.8, , 
10/8/2023 16:00,Tropical,21.7,113.8, , 
10/8/2023 17:00,Tropical,21.7,113.7, , 
10/8/2023 18:00,Tropical,21.7,113.7,55,992
10/8/2023 19:00,Tropical,21.7,113.6, , 
10/8/2023 20:00,Tropical,21.7,113.5, , 
10/8/2023 21:00,Tropical,21.7,113.4, , 
10/8/2023 22:00,Tropical,21.7,113.4, , 
10/8/2023 23:00,Tropical,21.7,113.3, , 
10/9/2023 0:00,Tropical,21.7,113.3,45,998
10/9/2023 3:00,Tropical,21.6,113, , 
10/9/2023 6:00,Tropical,21.5,112.7, ,1010
10/9/2023 9:00,Tropical,21.4,112.5, , 
10/9/2023 12:00,Tropical,21.2,112.4, ,1012
10/9/2023 15:00,Tropical,21,112.2, , 
10/9/2023 18:00,Tropical,20.9,111.9, ,1012
10/9/2023 21:00,Tropical,20.8,111.5, , 
10/10/2023 0:00,Disturbance,20.6,111.3, , 
10/6/2023 0:00,Disturbance,8,156.5, , 
10/6/2023 3:00,Disturbance,8.2,156.4, , 
10/6/2023 6:00,Mixture(contradicting report from different agencies),8.7,156.1, ,1006
10/6/2023 9:00,Mixture(contradicting report from different agencies),8.9,155.8, , 
10/6/2023 12:00,Mixture(contradicting report from different agencies),9.2,155.6, ,1006
10/6/2023 15:00,Mixture(contradicting report from different agencies),9.4,155.3, , 
10/6/2023 18:00,Mixture(contradicting report from different agencies),9.5,155.1, ,1004
10/6/2023 21:00,Mixture(contradicting report from different agencies),9.5,154.9, , 
10/7/2023 0:00,Tropical,9.6,154.7, ,1004
10/7/2023 3:00,Tropical,9.6,154.4, , 
10/7/2023 6:00,Tropical,9.6,154.2, ,1002
10/7/2023 9:00,Tropical,9.7,154, , 
10/7/2023 12:00,Tropical,9.7,153.8,35,1000
10/7/2023 15:00,Tropical,9.7,153.6, , 
10/7/2023 18:00,Tropical,9.7,153.4,35,1000
10/7/2023 21:00,Tropical,9.7,153.1, , 
10/8/2023 0:00,Tropical,9.7,152.9,35,1000
10/8/2023 3:00,Tropical,9.7,152.7, , 
10/8/2023 6:00,Tropical,9.8,152.5,40,998
10/8/2023 9:00,Tropical,9.9,152.2, , 
10/8/2023 12:00,Tropical,10,152,45,996
10/8/2023 15:00,Tropical,10.2,151.6, , 
10/8/2023 18:00,Tropical,10.3,151.2,50,992
10/8/2023 21:00,Tropical,10.5,150.7, , 
10/9/2023 0:00,Tropical,10.7,150.3,55,990
10/9/2023 3:00,Tropical,11,149.8, , 
10/9/2023 6:00,Tropical,11.2,149.3,55,990
10/9/2023 9:00,Tropical,11.5,148.9, , 
10/9/2023 12:00,Tropical,11.9,148.5,55,990
10/9/2023 15:00,Tropical,12.4,148.1, , 
10/9/2023 18:00,Tropical,12.9,147.6,60,985
10/9/2023 21:00,Tropical,13.3,147, , 
10/10/2023 0:00,Tropical,13.7,146.5,65,980
10/10/2023 3:00,Tropical,14,146, , 
10/10/2023 6:00,Tropical,14.3,145.6,70,975
10/10/2023 9:00,Tropical,14.7,145.3, , 
10/10/2023 12:00,Tropical,15.1,145,75,970
10/10/2023 15:00,Tropical,15.6,144.7, , 
10/10/2023 18:00,Tropical,16,144.5,85,955
10/10/2023 21:00,Tropical,16.5,144.3, , 
10/11/2023 0:00,Tropical,17.1,144,100,935
10/11/2023 3:00,Tropical,17.7,143.7, , 
10/11/2023 6:00,Tropical,18.2,143.4,110,910
10/11/2023 9:00,Tropical,18.6,143.2, , 
10/11/2023 12:00,Tropical,18.9,143,115,905
10/11/2023 15:00,Tropical,19.3,142.9, , 
10/11/2023 18:00,Tropical,19.7,142.8,115,905
10/11/2023 21:00,Tropical,20.1,142.8, , 
10/12/2023 0:00,Tropical,20.6,143,115,905
10/12/2023 3:00,Tropical,21.2,143.1, , 
10/12/2023 6:00,Tropical,21.8,143.4,115,905
10/12/2023 9:00,Tropical,22.2,143.8, , 
10/12/2023 12:00,Tropical,22.7,144.3,115,905
10/12/2023 15:00,Tropical,23.3,144.8, , 
10/12/2023 18:00,Tropical,24,145.4,105,920
10/12/2023 21:00,Tropical,24.7,146.1, , 
10/13/2023 0:00,Tropical,25.5,146.9,100,925
10/13/2023 3:00,Tropical,26.3,147.7, , 
10/13/2023 6:00,Tropical,27.2,148.7,95,935
10/13/2023 9:00,Tropical,28.2,149.7, , 
10/13/2023 12:00,Tropical,29.4,150.8,90,935
10/13/2023 15:00,Tropical,30.3,152, , 
10/13/2023 18:00,Tropical,31.4,153.3,85,945
10/13/2023 21:00,Tropical,32.7,154.8, , 
10/14/2023 0:00,Tropical,34.2,156.5,80,950
10/14/2023 3:00,Tropical,35.6,158.3, , 
10/14/2023 6:00,Mixture(contradicting report from different agencies),37.1,160.3,75,950
10/14/2023 9:00,Mixture(contradicting report from different agencies),38.8,162.5, , 
10/14/2023 12:00,Mixture(contradicting report from different agencies),40.3,164.6, ,950
10/14/2023 15:00,Mixture(contradicting report from different agencies),41.7,166.5, , 
10/14/2023 18:00,Extratropical,42.9,168.2, ,950
10/14/2023 21:00,Extratropical,43.8,169.8, , 
10/15/2023 0:00,Extratropical,44.3,171.4, ,952
10/15/2023 3:00,Extratropical,44.6,173, , 
10/15/2023 6:00,Extratropical,44.9,174.9, ,954
10/15/2023 9:00,Extratropical,45.1,177, , 
10/15/2023 12:00,Extratropical,45.3,179.3, ,956
10/15/2023 15:00,Extratropical,45.6,181.2, , 
10/15/2023 18:00,Extratropical,45.7,182.8, , 
10/15/2023 21:00,Extratropical,45.6,184.2, , 
10/16/2023 0:00,Extratropical,45.3,186, , 
10/16/2023 3:00,Extratropical,44.9,188.4, , 
10/16/2023 6:00,Extratropical,44.4,190.8, , 
10/16/2023 9:00,Extratropical,43.9,192.8, , 
10/16/2023 12:00,Extratropical,43.3,194.6, , 
10/15/2023 18:00,Disturbance,14.6,110.5, , 
10/15/2023 21:00,Disturbance,14.6,110.6, , 
10/16/2023 0:00,Disturbance,14.7,110.7, , 
10/16/2023 3:00,Disturbance,14.8,110.8, , 
10/16/2023 6:00,Disturbance,14.9,110.9, , 
10/16/2023 9:00,Disturbance,15,111, , 
10/16/2023 12:00,Disturbance,15.1,111.1, , 
10/16/2023 15:00,Disturbance,15.2,111, , 
10/16/2023 18:00,Disturbance,15.3,110.8, , 
10/16/2023 21:00,Disturbance,15.3,110.7, , 
10/17/2023 0:00,Tropical,15.5,110.6, , 
10/17/2023 3:00,Tropical,15.6,110.4, , 
10/17/2023 6:00,Tropical,15.8,110.3, ,1006
10/17/2023 9:00,Tropical,15.8,110.2, , 
10/17/2023 12:00,Tropical,16,110.1, ,1006
10/17/2023 15:00,Tropical,16.2,109.9, , 
10/17/2023 18:00,Tropical,16.4,109.8, ,1006
10/17/2023 21:00,Tropical,16.7,109.7, , 
10/18/2023 0:00,Tropical,17,109.5,35,1002
10/18/2023 3:00,Tropical,17.3,109.3, , 
10/18/2023 6:00,Tropical,17.6,109,35,1002
10/18/2023 9:00,Tropical,18,108.7, , 
10/18/2023 12:00,Tropical,18.3,108.5,35,1002
10/18/2023 15:00,Tropical,18.5,108.5, , 
10/18/2023 18:00,Tropical,18.7,108.5,35,1002
10/18/2023 21:00,Tropical,19,108.5, , 
10/19/2023 0:00,Tropical,19.3,108.6,35,1002
10/19/2023 3:00,Tropical,19.6,108.7, , 
10/19/2023 6:00,Tropical,20,108.9,35,1002
10/19/2023 9:00,Tropical,20.6,109.1, , 
10/19/2023 12:00,Tropical,21,109.2,40,1000
10/19/2023 15:00,Tropical,21.2,109.3, , 
10/19/2023 18:00,Tropical,21.3,109.4,35,1002
10/19/2023 21:00,Tropical,21.4,109.6, , 
10/20/2023 0:00,Tropical,21.3,109.7, ,1008
10/20/2023 3:00,Tropical,21,109.7, , 
10/20/2023 6:00,Tropical,20.7,109.8, ,1008
10/20/2023 9:00,Tropical,20.4,109.7, , 
10/20/2023 12:00,Tropical,20.1,109.6, , 
10/20/2023 15:00,Tropical,19.9,109.2, , 
10/20/2023 18:00,Tropical,19.8,108.9, , 
10/20/2023 21:00,Tropical,19.7,108.7, , 
10/21/2023 0:00,Disturbance,19.9,108.2, , 
11/9/2023 18:00,Disturbance,5.1,149, , 
11/9/2023 21:00,Disturbance,5.2,148.7, , 
11/10/2023 0:00,Disturbance,5.3,148.4, , 
11/10/2023 3:00,Disturbance,5.4,148.1, , 
11/10/2023 6:00,Disturbance,5.5,147.9, , 
11/10/2023 9:00,Disturbance,5.6,147.7, , 
11/10/2023 12:00,Disturbance,5.7,147.5, , 
11/10/2023 15:00,Disturbance,5.9,147.3, , 
11/10/2023 18:00,Disturbance,6.1,147.1, , 
11/10/2023 21:00,Disturbance,6.3,147, , 
11/11/2023 0:00,Disturbance,6.4,146.8, , 
11/11/2023 3:00,Disturbance,6.4,146.4, , 
11/11/2023 6:00,Disturbance,6.3,145.9, , 
11/11/2023 9:00,Disturbance,6.3,145.5, , 
11/11/2023 12:00,Tropical,6.3,144.9, , 
11/11/2023 15:00,Tropical,6.4,144.1, , 
11/11/2023 18:00,Disturbance,6.5,143.2, , 
11/11/2023 21:00,Disturbance,6.6,142.3, , 
11/12/2023 0:00,Tropical,6.7,141.5, , 
11/12/2023 3:00,Tropical,6.9,141.1, , 
11/12/2023 6:00,Disturbance,7.1,140.8, , 
11/12/2023 9:00,Disturbance,7.4,140.4, , 
11/12/2023 12:00,Tropical,7.6,140, , 
11/12/2023 15:00,Tropical,7.6,139.7, , 
11/12/2023 18:00,Tropical,7.6,139.4, , 
11/12/2023 21:00,Tropical,7.8,139.1, , 
11/13/2023 0:00,Tropical,8,139, , 
11/13/2023 3:00,Tropical,7.8,139.2, , 
11/13/2023 6:00,Tropical,7.5,139.5, , 
11/13/2023 9:00,Tropical,7.3,139.7, , 
11/13/2023 12:00,Tropical,6.9,139.9, , 
11/13/2023 15:00,Tropical,6.1,140, , 
11/13/2023 18:00,Tropical,5.4,140.1, , 
11/13/2023 21:00,Tropical,5.3,140.1, , 
11/14/2023 0:00,Tropical,5.4,140, , 
11/14/2023 3:00,Tropical,5.4,140, , 
11/14/2023 6:00,Tropical,5.4,139.9, , 
11/14/2023 9:00,Tropical,5.6,139.9, , 
11/14/2023 12:00,Tropical,5.8,139.8, , 
11/14/2023 15:00,Tropical,5.9,139.4, , 
11/14/2023 18:00,Mixture(contradicting report from different agencies),6,139.1, , 
11/14/2023 21:00,Mixture(contradicting report from different agencies),6.1,138.8, , 
11/15/2023 0:00,Mixture(contradicting report from different agencies),6.1,138.6, , 
11/15/2023 3:00,Tropical,6,138.6, , 
11/15/2023 6:00,Tropical,5.9,138.3, , 
11/15/2023 9:00,Tropical,5.8,137.9, , 
11/15/2023 12:00,Tropical,5.8,137.4, , 
11/15/2023 15:00,Tropical,5.8,137, , 
11/15/2023 18:00,Tropical,5.9,136.6, , 
11/15/2023 21:00,Tropical,6,136.2, , 
11/16/2023 0:00,Tropical,6.1,135.9, , 
11/16/2023 3:00,Tropical,6.4,135.5, , 
11/16/2023 6:00,Tropical,6.7,135.2, , 
11/16/2023 9:00,Tropical,7.1,134.9, , 
11/16/2023 12:00,Tropical,7.5,134.7, , 
11/16/2023 15:00,Tropical,7.8,134.6, , 
11/16/2023 18:00,Tropical,8,134.4, , 
11/16/2023 21:00,Tropical,8.2,134.1, , 
11/17/2023 0:00,Tropical,8.4,133.8, , 
11/17/2023 3:00,Tropical,8.6,133.4, , 
11/17/2023 6:00,Tropical,8.8,133, , 
11/17/2023 9:00,Tropical,9,132.5, , 
11/17/2023 12:00,Tropical,9.2,132, , 
5/23/2024 18:00,Tropical,8.3,129.6, ,1004
5/23/2024 21:00,Tropical,8.3,128.9, , 
5/24/2024 0:00,Tropical,8.5,128.3, ,1006
5/24/2024 3:00,Tropical,8.8,127.9, , 
5/24/2024 6:00,Tropical,9.2,127.4, ,1004
5/24/2024 9:00,Tropical,9.7,126.9, , 
5/24/2024 12:00,Tropical,10.2,126.4, ,1006
5/24/2024 15:00,Tropical,10.7,126, , 
5/24/2024 18:00,Tropical,11.2,125.5, ,1004
5/24/2024 21:00,Tropical,11.8,124.7, , 
5/25/2024 0:00,Tropical,12.3,124, ,1006
5/25/2024 3:00,Tropical,12.6,123.5, , 
5/25/2024 6:00,Tropical,12.8,123, ,1004
5/25/2024 9:00,Tropical,13.1,122.6, , 
5/25/2024 12:00,Tropical,13.4,122.3,35,1002
5/25/2024 15:00,Tropical,13.6,122.1, , 
5/25/2024 18:00,Tropical,13.8,121.9,45,998
5/25/2024 21:00,Tropical,13.9,121.6, , 
5/26/2024 0:00,Tropical,14,121.4,50,994
5/26/2024 3:00,Tropical,14.2,121.5, , 
5/26/2024 6:00,Tropical,14.4,121.8,55,990
5/26/2024 9:00,Tropical,14.6,122, , 
5/26/2024 12:00,Tropical,14.9,122.3,65,980
5/26/2024 15:00,Tropical,15.2,122.4, , 
5/26/2024 18:00,Tropical,15.5,122.5,70,975
5/26/2024 21:00,Tropical,15.7,122.6, , 
5/27/2024 0:00,Tropical,15.8,122.8,75,970
5/27/2024 3:00,Tropical,16,123.1, , 
5/27/2024 6:00,Tropical,16.3,123.5,70,970
5/27/2024 9:00,Tropical,16.6,123.7, , 
5/27/2024 12:00,Tropical,17,123.9,70,970
5/27/2024 15:00,Tropical,17.3,124.2, , 
5/27/2024 18:00,Tropical,17.6,124.5,70,970
5/27/2024 21:00,Tropical,18,124.7, , 
5/28/2024 0:00,Tropical,18.4,125.2,65,975
5/28/2024 3:00,Tropical,19.1,125.9, , 
5/28/2024 6:00,Tropical,19.8,126.7,65,975
5/28/2024 9:00,Tropical,20.5,127.4, , 
5/28/2024 12:00,Tropical,21.2,128.1,65,975
5/28/2024 15:00,Tropical,22,128.8, , 
5/28/2024 18:00,Tropical,22.8,129.5,65,975
5/28/2024 21:00,Tropical,23.5,130.1, , 
5/29/2024 0:00,Tropical,24.2,130.8,60,980
5/29/2024 3:00,Tropical,25,131.6,60,980
5/29/2024 6:00,Tropical,25.6,132.3,60,980
5/29/2024 9:00,Tropical,26.1,132.7, , 
5/29/2024 12:00,Tropical,26.4,133.1,55,985
5/29/2024 15:00,Tropical,26.9,133.5, , 
5/29/2024 18:00,Tropical,27.3,133.9,50,990
5/29/2024 21:00,Tropical,27.6,134.4, , 
5/30/2024 0:00,Tropical,27.9,134.9,45,992
5/30/2024 3:00,Tropical,28.4,135.3, , 
5/30/2024 6:00,Tropical,28.9,135.8,40,996
5/30/2024 9:00,Tropical,29.4,136.3, , 
5/30/2024 12:00,Tropical,30,136.9,40,996
5/30/2024 15:00,Tropical,30.8,137.6, , 
5/30/2024 18:00,Mixture(contradicting report from different agencies),31.6,138.2, ,998
5/30/2024 21:00,Mixture(contradicting report from different agencies),32.3,139, , 
5/31/2024 0:00,Extratropical,33,139.9, ,1000
5/31/2024 3:00,Extratropical,33.9,141.4, , 
5/31/2024 6:00,Extratropical,34.8,143.1, ,996
5/31/2024 9:00,Extratropical,35.5,144.7, , 
5/31/2024 12:00,Extratropical,36.3,146.5, ,994
5/31/2024 15:00,Extratropical,37.2,148.6, , 
5/31/2024 18:00,Extratropical,38.1,150.9, ,992
5/31/2024 21:00,Extratropical,38.7,153.1, , 
6/1/2024 0:00,Extratropical,39.2,155.1, ,992
6/1/2024 3:00,Extratropical,39.9,157, , 
6/1/2024 6:00,Extratropical,40.5,158.9, ,992
6/1/2024 9:00,Extratropical,41,160.7, , 
6/1/2024 12:00,Extratropical,41.6,162.8, ,992
6/1/2024 15:00,Extratropical,42.3,165.4, , 
6/1/2024 18:00,Extratropical,43.1,168.4, ,992
6/1/2024 21:00,Extratropical,43.9,171.2, , 
6/2/2024 0:00,Extratropical,44.7,174.1, ,992
6/2/2024 3:00,Extratropical,45.4,176.6, , 
6/2/2024 6:00,Extratropical,46.2,179.1, ,992
6/2/2024 9:00,Extratropical,47.1,181.9, , 
6/2/2024 12:00,Extratropical,47.9,184.9, , 
5/30/2024 0:00,Tropical,18,111.9, ,1002
5/30/2024 3:00,Tropical,18.1,111.9, , 
5/30/2024 6:00,Tropical,18.2,111.9, ,1000
5/30/2024 9:00,Tropical,18.2,111.9, , 
5/30/2024 12:00,Tropical,18.3,111.9, ,1000
5/30/2024 15:00,Tropical,18.5,112, , 
5/30/2024 18:00,Tropical,18.8,112.1, ,1000
5/30/2024 21:00,Tropical,19.1,112.2, , 
5/31/2024 0:00,Tropical,19.6,112.4,35,998
5/31/2024 3:00,Tropical,20,112.2, , 
5/31/2024 6:00,Tropical,20.4,111.9,35,998
5/31/2024 9:00,Tropical,20.7,111.7, , 
5/31/2024 12:00,Tropical,21.1,111.5, ,1000
5/31/2024 15:00,Tropical,21.3,111.4, , 
5/31/2024 18:00,Tropical,21.7,111.5, ,1000
5/31/2024 21:00,Tropical,22,111.7, , 
6/1/2024 0:00,Tropical,22.4,112, ,1004
6/1/2024 3:00,Tropical,22.9,112.1, , 
6/1/2024 6:00,Tropical,23.4,112.5, ,1004
6/1/2024 9:00,Tropical,23.7,112.8, , 
6/1/2024 12:00,Tropical,24,113.5, ,1004
6/1/2024 15:00,Mixture(contradicting report from different agencies),24.4,114.3, , 
6/1/2024 18:00,Mixture(contradicting report from different agencies),24.8,115.1, ,1006
6/1/2024 21:00,Mixture(contradicting report from different agencies),24.9,115.6, , 
6/2/2024 0:00,Mixture(contradicting report from different agencies),24.9,116.4, ,1006
6/2/2024 3:00,Mixture(contradicting report from different agencies),24.8,117.6, , 
6/2/2024 6:00,Mixture(contradicting report from different agencies),24.7,119.4, ,1004
6/2/2024 9:00,Extratropical,24.3,121.9, , 
6/2/2024 12:00,Extratropical,23.8,123.3, ,1004
6/2/2024 15:00,Extratropical,23.7,123.8, , 
6/2/2024 18:00,Extratropical,23.8,124.2, ,1002
6/2/2024 21:00,Extratropical,23.8,125.2, , 
6/3/2024 0:00,Extratropical,23.9,126.4, ,1004
6/3/2024 3:00,Extratropical,23.9,127.3, , 
6/3/2024 6:00,Extratropical,24,128.2, ,1002
6/3/2024 9:00,Extratropical,24,129, , 
6/3/2024 12:00,Extratropical,24.1,129.8, ,1002
6/3/2024 15:00,Extratropical,24.3,130.7, , 
6/3/2024 18:00,Extratropical,24.5,131.6, ,1002
6/3/2024 21:00,Extratropical,24.7,132.7, , 
6/4/2024 0:00,Extratropical,24.8,133.7, ,1004
6/4/2024 3:00,Extratropical,24.8,134.5, , 
6/4/2024 6:00,Extratropical,24.8,135.1, ,1004
6/4/2024 9:00,Extratropical,24.8,135.8, , 
6/4/2024 12:00,Extratropical,24.9,136.4, ,1006
6/4/2024 15:00,Extratropical,24.9,136.9, , 
6/4/2024 18:00,Extratropical,24.9,137.3, ,1008
6/4/2024 21:00,Extratropical,24.8,137.6, , 
6/5/2024 0:00,Extratropical,24.8,138, ,1010
6/5/2024 3:00,Extratropical,24.8,138.5, , 
6/5/2024 6:00,Extratropical,24.8,139, ,1010
7/13/2024 0:00,Tropical,13.2,113.9, , 
7/13/2024 3:00,Tropical,13.1,113.6, , 
7/13/2024 6:00,Tropical,13.1,113.3, , 
7/13/2024 9:00,Tropical,13.2,113, , 
7/13/2024 12:00,Tropical,13.4,112.8, , 
7/13/2024 15:00,Tropical,13.5,112.5, , 
7/13/2024 18:00,Tropical,13.7,112.3, , 
7/13/2024 21:00,Tropical,13.9,112.1, , 
7/14/2024 0:00,Tropical,14.2,111.9, , 
7/14/2024 3:00,Tropical,14.4,111.7, , 
7/14/2024 6:00,Tropical,14.6,111.4, , 
7/14/2024 9:00,Tropical,14.8,111.2, , 
7/14/2024 12:00,Tropical,15,110.9, , 
7/14/2024 15:00,Tropical,15.3,110.5, , 
7/14/2024 18:00,Tropical,15.7,110, , 
7/14/2024 21:00,Tropical,16.1,109.5, , 
7/15/2024 0:00,Tropical,16.4,109.3, , 
7/15/2024 3:00,Tropical,16.7,108.7, , 
7/15/2024 6:00,Tropical,17.1,107.9, , 
7/15/2024 9:00,Not reported,17.2,107.1, , 
7/15/2024 12:00,Not reported,17.4,106.3, , 
7/19/2024 0:00,Tropical,11.6,133.2, ,1004
7/19/2024 3:00,Tropical,12.1,132.8, , 
7/19/2024 6:00,Tropical,12.7,132.3, ,1004
7/19/2024 9:00,Tropical,13.3,131.9, , 
7/19/2024 12:00,Tropical,13.9,131.4, ,1006
7/19/2024 15:00,Tropical,14.4,130.5, , 
7/19/2024 18:00,Tropical,14.6,129.8, ,1004
7/19/2024 21:00,Tropical,14.9,129.4, , 
7/20/2024 0:00,Tropical,15.2,129,35,1002
7/20/2024 3:00,Tropical,15.6,128.5, , 
7/20/2024 6:00,Tropical,16,128,40,1000
7/20/2024 9:00,Tropical,16.2,127.6, , 
7/20/2024 12:00,Tropical,16.4,127.3,40,998
7/20/2024 15:00,Tropical,16.5,126.8, , 
7/20/2024 18:00,Tropical,16.5,126.2,40,998
7/20/2024 21:00,Tropical,16.6,125.9, , 
7/21/2024 0:00,Tropical,16.7,125.7,45,994
7/21/2024 3:00,Tropical,16.7,125.6, , 
7/21/2024 6:00,Tropical,16.7,125.7,50,992
7/21/2024 9:00,Tropical,16.7,125.6, , 
7/21/2024 12:00,Tropical,16.8,125.6,50,992
7/21/2024 15:00,Tropical,16.9,125.6, , 
7/21/2024 18:00,Tropical,17.1,125.6,60,985
7/21/2024 21:00,Tropical,17.2,125.7, , 
7/22/2024 0:00,Tropical,17.4,125.7,65,980
7/22/2024 3:00,Tropical,17.7,125.7, , 
7/22/2024 6:00,Tropical,18,125.6,65,980
7/22/2024 9:00,Tropical,18.2,125.5, , 
7/22/2024 12:00,Tropical,18.3,125.4,65,980
7/22/2024 15:00,Tropical,18.4,125.2, , 
7/22/2024 18:00,Tropical,18.6,125,70,975
7/22/2024 21:00,Tropical,19.1,125, , 
7/23/2024 0:00,Tropical,19.8,125,75,970
7/23/2024 3:00,Tropical,20.2,125.1, , 
7/23/2024 6:00,Tropical,20.6,125.1,75,970
7/23/2024 9:00,Tropical,21.3,124.9, , 
7/23/2024 12:00,Tropical,21.9,124.5,75,965
7/23/2024 15:00,Tropical,22.4,124,80,955
7/23/2024 18:00,Tropical,22.8,123.5,85,950
7/23/2024 21:00,Tropical,23.1,123.4,85,945
7/24/2024 0:00,Tropical,23.5,123.3,85,945
7/24/2024 3:00,Tropical,23.9,122.9,90,935
7/24/2024 6:00,Tropical,24.2,122.5,90,935
7/24/2024 9:00,Tropical,24,122,75,950
7/24/2024 12:00,Tropical,23.6,121.7,65,960
7/24/2024 15:00,Tropical,24.1,121.7,60,970
7/24/2024 18:00,Tropical,24.7,121.4,60,970
7/24/2024 21:00,Tropical,25,120.8, , 
7/25/2024 0:00,Tropical,25.1,120.2,60,970
7/25/2024 3:00,Tropical,25.1,120, , 
7/25/2024 6:00,Tropical,25.2,119.8,55,975
7/25/2024 9:00,Tropical,25.3,119.6, , 
7/25/2024 12:00,Tropical,25.4,119.3,50,980
7/25/2024 15:00,Tropical,25.4,119, , 
7/25/2024 18:00,Tropical,25.6,118.8,45,980
7/25/2024 21:00,Tropical,25.9,118.6, , 
7/26/2024 0:00,Tropical,26.5,118.3,40,985
7/26/2024 3:00,Tropical,27,118, , 
7/26/2024 6:00,Tropical,27.5,117.7,35,988
7/26/2024 9:00,Tropical,27.8,117.3, , 
7/26/2024 12:00,Tropical,28,117,35,990
7/26/2024 15:00,Tropical,28,116.6, , 
7/26/2024 18:00,Tropical,28.2,116.2, ,992
7/26/2024 21:00,Tropical,28.5,115.9, , 
7/27/2024 0:00,Tropical,28.8,115.7, ,996
7/27/2024 3:00,Tropical,28.9,115.4, , 
7/27/2024 6:00,Tropical,29.2,115.2, ,996
7/27/2024 9:00,Tropical,29.3,114.9, , 
7/27/2024 12:00,Tropical,29.4,114.6, ,998
7/27/2024 15:00,Tropical,29.4,114.4, , 
7/27/2024 18:00,Tropical,29.6,114.1, ,998
7/27/2024 21:00,Tropical,29.7,113.6, , 
7/28/2024 0:00,Mixture(contradicting report from different agencies),29.8,112.9, ,1000
7/28/2024 3:00,Tropical,29.7,111.8, , 
7/28/2024 6:00,Tropical,29.5,110.9, ,998
7/28/2024 9:00,Tropical,29.6,110.1, , 
7/28/2024 12:00,Tropical,29.8,109.5, ,998
7/28/2024 15:00,Tropical,30,109, , 
7/28/2024 18:00,Tropical,30.2,108.7, ,998
7/19/2024 6:00,Tropical,14.1,118.1, , 
7/19/2024 9:00,Tropical,14.4,117.4, , 
7/19/2024 12:00,Tropical,14.7,116.8, , 
7/19/2024 15:00,Tropical,14.9,116.2, , 
7/19/2024 18:00,Tropical,15.1,115.7, , 
7/19/2024 21:00,Tropical,15.4,115, , 
7/20/2024 0:00,Tropical,15.6,114.5, ,1002
7/20/2024 3:00,Tropical,15.7,114.3, , 
7/20/2024 6:00,Tropical,15.9,114.2, ,1002
7/20/2024 9:00,Tropical,16,113.8, , 
7/20/2024 12:00,Tropical,16.2,113.2, ,1002
7/20/2024 15:00,Tropical,16.2,112.4, , 
7/20/2024 18:00,Tropical,16.2,111.7, ,1000
7/20/2024 21:00,Tropical,16.1,111.4, , 
7/21/2024 0:00,Tropical,16,111.3,35,998
7/21/2024 3:00,Tropical,16.4,111.1, , 
7/21/2024 6:00,Tropical,16.9,111,35,998
7/21/2024 9:00,Tropical,17.4,111, , 
7/21/2024 12:00,Tropical,17.8,110.8,40,996
7/21/2024 15:00,Tropical,18.3,110.6, , 
7/21/2024 18:00,Tropical,18.8,110.2,45,992
7/21/2024 21:00,Tropical,19.2,109.7, , 
7/22/2024 0:00,Tropical,19.6,109.2,50,990
7/22/2024 3:00,Tropical,19.8,108.9, , 
7/22/2024 6:00,Tropical,20.1,108.6,55,985
7/22/2024 9:00,Tropical,20.3,108.4, , 
7/22/2024 12:00,Tropical,20.5,108.2,55,985
7/22/2024 15:00,Tropical,20.7,108, , 
7/22/2024 18:00,Tropical,21,107.9,55,985
7/22/2024 21:00,Tropical,21.3,107.7, , 
7/23/2024 0:00,Tropical,21.4,107.5,45,990
7/23/2024 3:00,Tropical,21.6,107.5, , 
7/23/2024 6:00,Tropical,21.6,107.4,35,992
7/23/2024 9:00,Tropical,21.6,107.2, , 
7/23/2024 12:00,Tropical,21.7,106.9, ,994
7/23/2024 15:00,Tropical,21.6,106.7, , 
7/23/2024 18:00,Tropical,21.7,106.6, ,994
7/23/2024 21:00,Tropical,21.7,106.6, , 
7/24/2024 0:00,Tropical,21.8,106.6, ,994
7/24/2024 3:00,Tropical,21.8,106.7, , 
7/24/2024 6:00,Tropical,21.8,106.8, ,994
7/24/2024 9:00,Tropical,21.7,106.8, , 
7/24/2024 12:00,Tropical,21.5,106.9, ,994
7/24/2024 15:00,Tropical,21.2,107.2, , 
7/24/2024 18:00,Tropical,21,107.7, ,994
7/24/2024 21:00,Tropical,21.1,108.2, , 
7/25/2024 0:00,Tropical,21.2,108.5, , 
7/25/2024 3:00,Tropical,21.3,108.7, , 
7/25/2024 6:00,Tropical,21.5,108.8, , 
8/5/2024 6:00,Tropical,24,140.8, ,1004
8/5/2024 9:00,Tropical,24,140.5, , 
8/5/2024 12:00,Tropical,24.1,140.3, ,1004
8/5/2024 15:00,Tropical,24.2,140.2, , 
8/5/2024 18:00,Tropical,24.4,140.1, ,1002
8/5/2024 21:00,Tropical,24.7,140.1, , 
8/6/2024 0:00,Tropical,25.1,140.3, ,1004
8/6/2024 3:00,Tropical,25.4,140.4, , 
8/6/2024 6:00,Tropical,25.6,140.5, ,1002
8/6/2024 9:00,Tropical,25.7,140.6, , 
8/6/2024 12:00,Tropical,25.9,140.8, ,1000
8/6/2024 15:00,Tropical,25.9,140.9, , 
8/6/2024 18:00,Tropical,25.9,141.1, ,998
